Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45
2007,50.31316,58.33969,16.81941,-7.1988,-4.90938,-27.57499,4.15691,-1.53508,-9.42954,-1.93361,-0.04098,-3.23868,18.11461,598.54428,1298.53893,624.62299,238.83793,191.34116,370.30826,253.5419,253.60791,133.04605,84.59623,244.46308,-19.77713,168.23314,76.46748,37.9098,49.69027,-64.2023,102.18943,-20.7512,25.16606,-8.64164,53.23708,-58.55163,-31.98888,253.24075,-35.0126,-87.60597,-63.36243,-16.01777,-4.41928,2.45178,-23.67434
1986,42.94033,7.46441,16.86332,-9.12416,6.76589,-4.59166,-12.50229,-11.76314,0.2315,-9.81911,-2.53423,5.92818,29.37001,1940.23584,1539.69304,1780.23212,1158.87842,805.94887,526.3163,417.60448,386.59567,371.26003,189.29015,225.38253,-8.1161,-309.81436,-513.72358,32.101,-245.02315,71.86065,-22.28234,40.97957,-15.85971,-12.37609,-1.14397,98.80287,165.0886,118.1946,-590.15178,300.16771,14.38736,81.05355,0.44127,-12.03339,44.48216
1989,21.08983,-47.13672,8.06164,-28.2717,39.13257,-13.92819,-26.21114,8.4906,-6.09686,6.18805,-5.29395,-0.91411,89.3573,6958.82549,10150.56489,3891.00262,2780.88156,792.06829,1162.53481,930.48769,1212.12549,534.19516,392.05607,556.48617,-44.53173,1419.47929,3080.4722,-106.13733,-409.28385,-180.35024,-67.60247,158.47807,160.47731,22.86691,-6.79005,844.21544,616.0754,272.09674,93.33478,1005.80877,-157.24402,260.26242,-233.6554,-54.51127,91.22094
2006,30.13712,-33.14573,-26.17525,-8.2975,-13.78049,-7.53304,4.011,-7.76667,2.71892,0.89939,3.35523,15.26549,47.12044,3232.05829,5232.57461,2100.4983,1147.49711,1391.8356900000001,517.75625,331.68158,360.91621,268.57029,332.00961,355.30935,-54.56942,2947.6611,1349.9262,622.13385,27.27073,92.7647,138.81124,-88.9265,46.35327,38.3242,27.00967,121.17342,930.4881,1540.66188,-441.9791,15.56452,-133.65369,-32.64535,-97.82185,-11.64084,-4.78138
1999,49.00036,52.84442,-9.64004,-17.49816,-54.16076,-19.90232,-22.2148,-3.79149,37.11836,15.88199,4.4179,13.89435,10.60373,433.11556,504.0347,535.61765,490.00546,364.31744,344.3656,157.76577,84.80466,82.10315,171.18321,89.21365,15.74795,207.85815,-59.5192,48.33271,-53.05954,118.05638,-35.23585,-10.6145,-12.35775,32.11361,1.04174,36.20568,-23.45307,185.44427,-76.10942,-84.29503,-0.65058,-29.94613,-35.44066,4.20607,-7.18277
1990,38.65318,-25.18171,11.97414,12.02707,-1.95513,-14.64053,16.91341,-13.76872,-8.89178,-11.2515,5.96622,-15.00017,34.85659,2141.60774,1476.23369,626.20593,648.13357,470.56229,355.90549,439.92554,334.16784,256.6028,169.68653,293.44599,84.71396,-618.05364,-91.10606,11.38586,-0.12394,-50.22278,29.81436,129.21401,8.25323,-35.81132,31.51321,-60.70457,68.07608,256.06943,-27.43684,-111.12501,116.0161,68.47899,32.99603,27.4666,34.37579
2008,42.54376,-55.68339,-5.05404,-14.12631,-9.66378,3.22024,-32.61633,-13.14173,-5.52987,-9.74398,2.5534,11.17532,25.31847,3354.22964,2582.18845,1592.35654,1056.40891,730.06469,455.9821,631.43707,458.02777,379.98505,266.78958,529.89705,53.36258,989.72194,718.68766,-287.37921,-128.25706,117.6298,-3.15551,99.10908,-1.58432,42.68102,28.79162,66.55969,597.47391,-39.53869,-44.60014,74.85221,-78.16713,13.23925,-91.13046,45.13995,-27.91985
2010,50.10199,43.96778,10.57964,8.45818,-27.36325,-7.37581,7.19269,-3.4499,-3.02903,8.51446,-2.75956,22.26699,23.9571,2219.32329,1537.99921,1971.63313,947.41089,986.11107,810.56955,881.70664,411.99344,593.22593,356.68371,235.08296,12.89017,-455.15178,-403.87944,323.74469,184.78203,22.48201,-97.93616,105.92037,-61.40689,-33.18916,10.20894,107.54342,505.27568,179.09827,-42.69464,-40.31675,81.05459,74.12839,-124.83301,10.69286,-15.6745
2003,51.06944,55.41646,18.64548,-6.37191,3.78909,-18.66018,3.75906,4.26213,-7.0827,-2.47876,-1.49679,-4.32057,27.92201,1144.86804,1126.91501,1556.42373,709.71938,632.82971,308.26605,307.11935,445.85153,277.7368,194.41037,164.61384,58.2344,32.99555,-473.63341,-212.96818,141.76099,63.60958,-28.59243,-6.58874,118.47802,4.82248,-18.37696,89.59081,-124.84103,49.71863,-110.90435,-14.81397,26.19253,11.65484,-29.655,-7.13594,-18.02029
2009,40.66985,92.27759,-38.05142,40.79739,-8.62968,5.8083,-7.28852,6.98699,0.02362,7.20566,6.47301,11.1392,40.16193,4465.89704,5015.95016,2197.49742,1327.09606,2242.29017,947.42043,1049.31513,726.92325,593.71429,477.45252,434.40725,-61.91161,1659.54784,1449.67435,874.93769,289.37176,76.32211,125.07116,212.24522,-232.85757,83.84579,4.91256,89.73623,-208.53562,1724.53505,191.15133,-522.28763,-367.19499,482.79672,193.46754,33.58831,237.7337
2005,31.57061,-50.69248,-43.65181,-32.78281,3.46439,-7.30956,9.12246,-1.10181,5.41336,-3.83065,-6.26948,11.44446,47.70389,3551.34576,2090.46176,2018.61768,929.25448,743.09343,672.44232,933.85516,427.54231,503.91415,477.05207,340.99221,25.31885,-927.56361,302.41582,-140.28427,127.04851,-15.13781,-33.34754,134.52671,-71.34373,-146.79125,26.67152,156.92285999999999,-578.81877,288.12785,-202.58791,23.9405,5.94992,-92.61299,-154.93191,35.04632,-38.2622
1997,51.16195,26.12022,62.37887,7.60706,-25.4679,-20.50642,3.0766,3.44341,5.79731,-0.14618,2.0371,-1.64372,9.00004,1041.46217,324.79211,545.69577,455.59797,330.53058,260.48188,229.72336,149.22936,191.97883,135.33865,155.51769,35.31383,-116.06212,-100.95695,-28.69857,3.13725,-1.17747,-13.257,34.02169,-15.07979,-17.82242,-25.19755,11.71439,-53.51765,-34.60995,-131.19243,-6.35113,15.19389,11.65294,-52.53366,17.71625,14.02773
1994,43.07154,16.10816,33.24366,13.099,-2.19847,4.06791,-2.956,-4.33664,4.53659,-12.92389,4.9188,1.33899,18.36409,920.70775,1842.94828,711.56616,607.85573,724.26118,276.67099,260.95618,240.3395,227.74671,220.05323,185.99033,21.17214,260.0226,-153.5021,-54.44671,-55.13569,102.01039,21.3394,34.00571,-3.45446,-15.29036,-10.2164,80.71173,109.93193,-282.03712,-193.02453,67.43478,108.46962,-9.08704,-40.9957,2.66068,18.30341
1980,41.90994,63.40014,7.37496,-8.61133,15.91155,-24.46317,-2.52232,0.02065,8.71916,6.5513,-0.97016,-4.49369,11.63555,1857.08162,1092.76569,828.10669,747.57819,552.03265,589.27766,359.91367,507.14257,372.13743,163.39612,456.42347,18.59188,-322.38558,-85.90746,58.66568,14.18783,-27.61732,17.72099,34.79252,60.60518,-21.48468,-6.79051,28.09885,-138.323,235.54374,-148.60198,-58.78774,-110.33311,123.56101,-3.5643,25.06052,32.43148
1997,32.50829,-15.1071,-47.61418,-3.02852,26.70736,-19.62941,28.42232,-9.46036,-1.75579,-5.47512,1.94906,7.09543,48.8479,1847.57555,1831.17506,752.39667,508.95828,734.31368,626.27046,398.64987,410.39751,368.3571,159.57203,530.70009,-45.69174,-473.00462,42.53249,11.85295,-51.758540000000004,38.43126,65.24713,38.86351,-2.61262,-33.13607,59.04206,70.24234,154.6628,239.70357,-60.5241,-88.06711,119.86388,12.30693,-47.38816,8.34478,-76.08388
1995,27.75038,-41.37396,53.59132,-9.44025,50.87072,-34.64862,8.97146,5.24651,44.38797,22.43248,-4.41775,26.125,35.87753,3033.46684,3198.0581,1173.66514,1144.0008,167.98288,1076.65449,259.02274,734.9785,121.07551,101.79279,821.55947,183.56134,1358.18064,1004.81213,-82.56526,-239.25063,-214.00693,266.98531,-144.36497,190.57852,5.43798,70.40756,306.31614,321.66494,-238.75074,42.03074,479.2543,-106.58917,-467.54831,-89.28347,45.77732,-3.53917
1978,42.63602,14.10959,50.43066,13.03926,-7.35208,2.22212,16.69383,0.02208,-0.99255,-3.30422,-3.59088,0.51107,64.60953,2157.17252,1317.96773,1181.76988,705.11966,849.40867,573.72591,595.60597,289.70189,325.48043,295.0947,190.29108,112.17492,884.80669,-214.61171,5.81654,38.30965,72.18119,257.39283,-134.74014,-116.62654,-29.58073,-18.44828,139.81275,199.25017,-107.28492,-103.29617,184.16453,-69.93998,-164.87538,70.804,13.02539,5.41552
2004,45.01914,-12.01126,-3.40032,8.0658,-25.82724,-12.51512,7.33103,-11.63023,7.90634,-6.78065,3.7633,-10.07116,38.41965,2042.23019,2266.87847,1115.3357,752.70083,611.00675,627.15778,691.31098,453.0362,276.68149,174.66963,283.94065,152.27772,-698.06088,-615.24814,223.59297,25.5702,-62.72996,14.85633,-190.05503,-45.35991,-23.59362,20.32904,27.01394,239.76167,-530.57361,54.87505,245.92205,-84.92062,142.57228,-52.68912,-9.25952,4.00877
1999,46.01206,40.29184,17.94318,-4.13747,-11.49779,-17.01509,-4.02805,-7.22116,-5.04186,0.84699,-0.83508,-4.67399,33.97587,1217.50713,1502.30989,1108.17909,802.17519,543.7679,665.39695,378.49388,252.87087,261.1169,212.17625,270.65143,29.41033,-219.56828,-13.81707,-69.4349,50.17615,61.34392,26.34862,67.84627,-0.81605,-31.43383,14.33524,-7.70635,-43.63161,-135.01219,-286.97816,-114.8639,-56.86534,-55.53565,-61.06863,-4.3135,3.03453
1994,38.14392,-6.73338,30.1886,10.77909,18.61721,13.60975,-12.19238,5.04501,7.46455,-0.55728,-2.52405,-1.87477,20.66894,2347.79314,2227.51815,1991.41135,772.79657,1892.55795,432.19962,507.91874,253.41787,355.31327,448.1372,299.43597,106.68058,818.9996,-293.93204,168.62017,120.68664,230.36828,-35.43698,76.25496,-42.628660000000004,37.74487,-5.53029,84.72884,-77.01645,350.91667,-296.21567,103.87788,110.51791,64.21849,-33.35174,-1.56984,-25.82172
2007,51.73749,56.16661,28.83213,1.59785,-34.1915,-24.1361,21.36095,0.40444,12.83067,10.70658,-4.60687,-3.61021,5.95555,893.46617,469.95464,272.85687,427.39703,332.28748,253.8171,191.44334,183.68458,132.66884,94.02434,85.05018,1.50374,-110.10147,3.25458,17.47906,30.98052,8.32295,5.82908,-27.36856,12.32312,-18.70406,4.81084,7.2892,-81.43516,148.1854,-83.65588,-161.02951,-43.41007,38.91448,-28.16516,-15.97286,1.79233
2007,46.77081,-0.74489,27.27829,12.07028,-12.95267,9.72154,1.00194,-1.59738,2.26919,-1.6712,-3.20984,0.69589,28.42683,1774.6013,2007.58191,1492.7264,647.13595,1075.25877,478.25345,537.36443,310.88089,387.82744,324.13366,241.13737,-35.61168,-594.16233,-34.48043,56.94599,48.50983,54.47187,-68.39953,87.69067,-26.70281,-20.53367,-18.35036,120.186,-24.13231,162.65961,-294.20854,-51.29594,105.7996,104.67826,-28.58241,18.09902,-52.45437
1997,31.68395,-81.50117,18.04878,-18.82387,8.5118,-20.41035,-23.01625,-2.20572,6.21874,-3.95122,1.04889,7.64538,26.88047,3455.53321,2912.87838,1633.43121,1240.46815,414.84763,979.71441,525.29615,708.68649,307.75669,181.47868,488.90985,8.15929,26.53104,597.60365,128.07422,-140.15247,-113.92674,134.85635,-67.67384,86.21315,11.64071,-1.01309,115.90973,260.21584,248.9056,-270.37687,480.4232,-161.25214,46.48616,-14.14267,-39.27025,-30.96332
2008,39.36165,8.78511,-22.32899,13.18623,-17.92289,-5.83453,0.60579,-13.64156,7.06239,0.22237,0.10142,-0.11961,59.79646,3023.25016,2655.44787,2321.91941,1381.81903,1388.52167,656.65865,700.78484,434.83412,447.07423,509.42685,248.48952,187.5953,-143.89795,-387.12395,-271.69701,-35.45305,111.18387,38.57531,10.63106,21.17081,129.92178,-12.69119,-154.50603,1042.07708,648.38515,276.91494,-266.58492,-106.52497,100.97228,-84.94018,-13.34961,8.71195
1993,49.35861,98.23249,55.62741,2.03679,-40.16891,-14.93337,-3.60038,4.72619,-16.75625,-3.17292,4.54937,9.48307,17.54945,2574.13142,874.65634,510.22382,943.78555,294.96668,365.35068,316.7784,124.15662,185.65178,136.50077,155.34799,95.40751,-263.36364,65.36546,-162.74522,-25.1203,11.56365,-49.44171,37.816160000000004,-54.57673,-38.96445,-3.71716,5.65457,-429.83086,31.92344,-50.83211,-151.76192,-25.72805,-24.89939,-78.00581,5.5093,16.43765
2009,49.57707,53.03995,4.2673,-16.68894,-25.12692,-27.388,-12.95107,4.33998,2.1892,5.66274,2.78284,15.18843,32.73975,475.13302,222.94881,229.72158,252.14969,235.33133,137.12651,193.95464,135.03287,111.62253,86.90097,61.33988,41.15241,-82.82923,-31.76933,-27.58922,-28.6582,47.44659,-37.51076,2.18823,-9.61379,-15.26955,16.36404,33.81033,-50.05139,98.36958,-32.3366,-33.15106,-33.5419,-4.53315,-15.86071,8.16901,-12.47937
1995,41.82052,6.5456,-63.16667,2.19945,-5.04837,-11.58549,-10.99675,-14.14711,-1.55954,3.41097,5.03653,19.20069,9.97985,1309.19384,699.49998,1421.53729,493.58266,712.63019,504.95877,307.10977,275.84081,214.49962,249.77568,248.64956,57.44435,240.01965,-185.29105,86.87195,6.18442,87.29243,78.62983,-5.13531,6.99382,2.92313,20.20413,35.65646,324.27823,123.38526,-150.21667,16.48037,-48.32838,5.86379,-48.85294,-10.23396,-1.90708
2002,39.06202,58.86727,-36.68517,11.57465,11.46701,-9.44091,11.41924,15.64012,1.18022,4.58123,-0.86192,8.13842,15.57085,2058.66824,2060.39212,2156.37983,738.32816,1451.64563,508.58501,573.75567,271.38838,547.58766,352.68464,192.71774,-54.41638,400.32048,-85.03906,-72.06603,42.36458,229.68237,-25.40679,93.77845,16.67633,-68.86143,-47.40373,51.7933,-166.16312,396.07452,241.09507,-85.35644,127.01224,29.4177,-49.68777,-11.77955,-17.42065
1985,44.4569,30.00174,52.68883,23.39562,-20.81846,-6.15925,26.31464,-4.20489,-9.57631,-7.1119,1.85327,6.26812,17.24708,1835.16694,1395.60208,928.75043,878.98486,1038.11222,626.22723,393.92629,229.7804,392.76752,225.15528,160.30808,83.54914,-446.84496,151.7812,-243.33097,46.85385,-60.38461,-8.51066,18.8049,-21.34114,-8.76984,18.15705,-31.84778,-264.78675,-154.02093,-77.67031,-217.31564,28.69605,30.4212,-34.77783,38.1969,29.21151
2001,33.228,-68.58706,-32.592529999999996,-25.25428,-2.68636,-7.60545,-19.29847,-4.28069,-9.3859,-4.10193,-3.58284,-2.88409,53.21944,5687.23862,2596.84631,2097.4817,1469.04904,1026.04419,728.24459,863.95234,780.74155,568.9387,401.59701,567.25597,55.24115,-562.77445,191.89359,-156.12071,-50.70869,52.04506,13.62353,216.39674,47.93512,-42.34308,11.80723,128.39574,-502.55151,104.48494,-424.90497,358.1983,-234.9117,-31.9248,-223.96505,-43.03893,143.40116
2007,47.61878,3.54534,0.90307,3.83048,28.84362,3.26393,-3.47609,-21.3982,7.3997,0.01231,-6.49101,-10.7909,11.79245,2794.23653,2421.30982,1973.32732,1461.89989,1348.33658,808.19091,1089.75821,611.10469,679.1265,467.34417,351.0344,21.40557,402.35063,297.3804,157.62773,15.08757,217.72017,-145.37236,63.58983,-80.11809,28.53751,3.29765,-12.01389,6.32237,602.58098,-116.28611,67.85926,-178.44555,147.71655,-216.21652,64.90955,92.0338
1991,43.59986,-46.27673,29.45954,3.11806,-38.84803,9.31019,-20.68997,1.33362,-1.89669,-0.12615,-0.49342,-4.03821,89.59768,3514.29519,1269.11829,1562.55523,1636.78722,871.37925,636.77911,1092.40186,506.5939,640.17771,280.56362,284.1547,129.69539,-503.58021,-109.60285,128.70187,4.58602,126.62156,-173.8969,-31.71121,-98.75196,-68.5823,-5.08343,7.87362,-528.64204,176.20618,-270.55671,-149.36993,-83.31102,-73.79213,-12.37608,28.49111,-59.813
2007,47.03188,-11.2283,-14.44976,-5.47343,-16.01029,-12.92878,3.41374,-11.03427,1.94043,-5.99337,2.40086,4.2876,31.30149,1486.61265,572.30273,855.96113,539.67308,622.86571,301.47091,550.26501,215.75552,302.60171,180.98133,129.9665,64.70234,-378.86613,-154.76071,-322.16927,5.80496,63.03768,-130.59566,-4.5593,-66.4835,-32.82929,-27.60783,10.81185,-331.50631,-104.46884,-16.7383,-94.91523,93.16413,45.59247,-49.86359,21.65581,30.82229
2008,49.80238,55.30598,37.43025,19.70479,-34.87694,-0.41879,11.50656,3.4891,10.55097,9.81917,-4.28394,0.86265,25.06185,4571.47319,1221.55056,1848.53509,712.57679,1537.31961,291.22029,754.07248,344.42292,463.14256,312.78351,106.77383,243.36046,-639.70303,-416.45829,-496.54708,-102.41116,45.12241,-65.53227,-17.00353,-64.27962,-36.20412,-46.89906,49.07826,-1600.86617,-231.65723,70.4,112.19233,-213.06796,30.18251,-144.01937,21.54916,50.94525
1984,46.92384,-35.82916,12.25268,-6.75235,-46.83616,-23.586,1.23054,-7.33055,17.05532,1.4129,6.04704,5.42742,10.37129,1334.36719,1171.83638,433.77181,374.75511,350.07529,163.32736,287.83463,137.00324,175.96871,167.66002,75.65857,27.03829,-565.72201,-133.54144,-84.82259,16.29396,-2.01596,-51.69573,33.29881,-20.72755,-25.06447,-5.0001,36.65199,-194.52514,-251.06377,-81.26198,19.28014,72.13425,12.86099,-69.76054,10.91557,6.75293
2003,45.47759,-10.11793,7.54353,4.75366,4.32269,-16.49642,-1.8594,6.4406,-0.26989,5.80714,0.14798,-7.30702,51.85621,3939.00057,1800.67419,864.86895,798.37445,423.31198,376.8826,318.50856,303.43515,228.34035,116.89364,208.27211,199.15521,408.63097,554.62358,1.31592,3.06182,5.33649,1.68011,-16.53082,50.9022,-13.6133,13.10443,133.18546,262.71339,281.10915,112.41423,-79.31195,-105.72636,4.99492,17.65616,0.42639,44.85569
1957,43.45361,20.19857,7.46222,12.87845,-11.19747,2.65319,-10.04088,-5.92868,6.23906,14.05861,-0.62269,11.71941,18.67467,2457.74107,1383.79401,1493.17237,1479.66476,1069.74921,702.18036,611.17491,527.52126,536.56855,308.07503,282.78073,10.61316,-555.35471,-333.91432,-411.03511,24.89423,137.59477,-80.39227,58.01986,-1.97883,-7.38191,-29.93903,41.41471,-178.55733,215.89533,-332.28593,28.14149,-88.28448,91.24048,-161.1048,-6.43595,-5.0261
2006,50.09693,-19.58946,17.74459,4.02768,-14.19859,-9.23286,-6.02789,3.11468,10.12959,7.60944,1.0639,8.40465,29.9941,5468.00142,786.2029,1652.60242,788.55669,782.41558,863.5218,441.10942,244.86727,216.29549,342.87137,193.20277,251.12163,613.85625,-591.7118,-25.35951,-25.72824,154.24703,8.3971,8.41115,-51.06801,-17.86574,-6.64452,71.0032,-1154.34623,-234.2509,-367.33888,25.14671,-61.57495,-60.3235,-84.58025,53.36263,-30.73212
1995,40.03138,5.60131,-25.81612,2.95952,-23.78164,-6.88619,-5.65212,-8.66017,3.20929,3.23036,-2.10157,-3.98435,63.67952,2215.76144,5023.8165,2447.3922,1424.63175,1377.19238,581.82331,673.83427,393.5507,417.08118,355.1833,292.16016,173.01741,1018.89992,-839.57745,-7.01895,-3.96595,73.63182,99.78227,21.16784,-31.84679,-18.99675,-28.71605,479.33631,-319.63879,-294.51635,-395.97418,500.05746,14.10329,152.17909,-125.73203,23.1871,37.02275
2001,49.03634,38.9822,-2.67571,3.86051,3.76821,-17.07731,12.74545,-9.94366,3.69338,-2.53732,3.05204,3.58793,32.70169,1006.38691,1599.2488,858.3672,559.51339,533.3877,511.25245,316.68954,227.14338,275.98131,166.38812,394.5773,-18.12491,-116.56238,-133.63161,-95.54471,-15.65567,-19.29545,8.81038,2.72077,-31.44612,10.83497,35.90458,43.15857,93.69319,29.76173,-133.97724,65.78195,17.56897,14.21577,-62.50416,6.4145,-12.21265
2002,39.13922,24.39116,14.99662,27.88664,11.18961,-27.53195,-4.60843,-10.39929,3.56942,6.15481,8.18023,-3.10571,14.66635,3400.15095,2276.74126,1760.279,1395.59781,1144.7592,664.06887,698.82578,493.90654,460.99679,534.22093,499.523,61.67523,950.1869,-78.84054,-59.1661,50.64523,125.63623,4.23832,18.11821,25.39029,37.28008,9.17803,28.704,-279.48863,-1.04637,-246.31812,-70.85364,-45.84177,-7.61814,-104.02511,35.29408,79.1752
1978,38.30365,-5.20031,7.47337,19.05998,15.61409,-8.6816,13.17038,5.93464,-0.09994,2.58686,4.23663,0.55263,25.26439,2261.78414,1528.83585,1009.9804,550.00606,850.59464,511.99576,556.05536,370.38151,412.34251,191.36601,384.09522,7.19677,-175.19916,-40.56357,-19.0525,24.74966,66.28243,-16.86005,68.28304,-26.69759,-24.1377,0.97342,79.98566,-54.54932,-97.16053,-84.67223,-68.48778,23.09737,-48.39445,-17.23924,2.40769,27.00132
1999,37.42766,-158.27192,14.77502,2.34772,-14.94174,-4.39775,-13.27619,8.41354,9.10259,5.59695,1.68707,3.49108,27.78786,2626.48625,1689.67834,1423.75859,838.9192,784.88202,438.04502,709.02966,294.89295,287.04344,255.04935,291.0119,-147.62189,-157.92998,-174.13601,-52.49044,4.39509,96.10848,-7.32409,4.09872,-49.97634,-20.19153,10.35532,104.40144,-127.39716,-411.60105,-177.11614,28.48743,-16.09453,-110.25193,18.87799,8.89441,-23.75526
1996,38.65534,-39.8219,52.29316,-6.26311,-8.27639,-0.24852,-18.48214,4.9552,0.92771,5.11785,0.3054,0.41508,17.57161,1936.14162,1495.90596,1006.95822,732.72605,1003.5659,516.77709,407.55798,469.78795,268.8303,208.3318,239.64864,44.98226,195.40369,-213.16696,83.14578,193.51411,110.33159,-16.38961,36.35503,3.22408,-6.11009,4.85438,106.7661,78.23154,243.70736,-145.42237,221.86783,-141.99669,-12.48793,-134.08028,58.49738,6.29539
1996,36.6821,112.5687,31.81945,24.14425,-52.31949,-11.2264,37.98715,-11.98003,-11.15985,-3.06333,-5.30241,-11.4134,81.86846,3956.6842,1914.0218,1595.8992,1091.16646,840.0867,582.64235,678.53307,659.89556,386.36714,312.6793,606.63413,-144.96993,-54.51838,61.86852,211.07232,37.55003,11.15853,38.23154,-152.31395,-27.12587,12.18778,47.36893,185.56384,325.9167,181.95798,-125.85996,167.61446,14.17411,-121.93973,-30.87803,-33.0991,16.2152
2007,46.45944,-26.75185,17.90758,-3.14318,-11.55663,-10.69337,-11.90721,-10.8591,12.22025,-0.85967,3.31227,3.29927,21.5678,1659.10291,776.64022,825.50881,491.66673,690.55152,319.80197,232.27997,286.90755,213.68115,132.46508,137.28727,87.95008,199.21163,-231.05918,-114.69966,-0.51316,147.13437,-26.70072,30.56816,38.77029,0.89762,-11.7003,55.32462,-229.70818,-80.65366,-178.00068,-5.19438,-0.85424,-88.68067,-41.63353,18.14049,-1.7489
2004,48.88434,26.0471,-5.89746,-15.52893,-26.65881,-16.57129,-3.10111,-1.30656,4.38502,-0.7169,0.86773,-3.58684,19.38603,1574.43087,1193.05209,1124.62273,890.08162,631.05319,385.41446,468.025,336.97259,328.67925,214.39229,294.85615,80.09403,-56.07564,-197.0125,-77.2228,-61.11924,73.94248,-4.63797,44.68849,8.17281,-32.74854,-14.48322,68.55449,-272.67397,-5.47906,-363.12704,53.75474,-70.72437,17.13926,-112.53491,29.05301,4.37251
2009,38.09073,-94.60259,-23.81654,41.8582,10.64282,-16.82075,16.77371,-37.79971,-9.27662,-8.6152,8.51603,1.51744,33.60998,6089.63321,4319.81826,2043.70615,1621.94796,1387.33962,774.12525,1677.24115,1196.5869,663.61662,318.7947,510.99443,280.13853,-708.66265,-92.66069,-129.93793,-73.56216,32.26473,88.54025,-396.57215,53.13547,-97.92929,10.44274,-32.99348,755.88403,624.71635,126.70555,135.77628,4.7371,-253.76142,-280.4302,45.77982,12.60062
2006,51.14909,54.97211,9.55459,-9.17007,-27.76802,-23.70626,0.93802,2.67954,12.00479,8.05926,2.56827,11.04196,6.06572,652.91663,667.00783,530.89254,558.78701,520.84338,437.0965,297.90353,260.94141,220.95203,183.06537,122.7532,-0.81696,-49.1843,-53.17092,-55.59577,94.24356,70.6617,-114.59985,-11.95759,-24.07592,1.28651,-5.89828,2.35854,-167.81074,-87.39622,-173.09397,-150.46677,-33.20151,13.81441,-72.20719,14.01478,-16.15062
1999,35.637,-89.56421,-52.92583,4.79776,26.55113,-12.65873,8.0325,-7.15845,9.13572,-5.32819,1.18642,-5.86123,42.8586,4355.73584,4103.16185,3392.74721,1657.11189,1609.59479,1134.17092,1236.77828,821.27853,545.05956,470.13713,595.78302,132.17837,-232.00807,70.63722,-99.0753,-159.5527,108.44783,-39.9068,7.19091,-30.78182,-32.76847,-1.54909,175.70164,501.20356,930.86104,224.74881,-147.99501,328.74829,-101.96678,41.60773,7.97387,96.12521
1992,37.78557,34.88479,-31.95359,5.3132,-34.99003,4.85501,-18.20551,5.84618,9.99207,10.01165,-4.61621,5.64387,37.95417,1865.11959,2128.22403,4855.43828,1542.3509,2294.37556,568.97505,793.93877,493.15914,408.4909,663.56738,181.14983,-49.30399,-154.72947,-1442.42965,48.87394,356.0578,560.53088,-91.79714,71.19917,-4.75449,130.70016,-90.24155,52.23722,56.01089,1007.07533,-1196.33071,-148.4347,98.83186,123.35713,-123.42405,55.27883,7.58002
2009,34.72886,-36.13875,-16.68569,15.99768,-34.52657,5.91977,-2.08392,-15.54891,9.12898,2.51351,-2.66464,29.86728,42.79757,6359.2195,1027.14529,1831.36309,760.95986,1456.33577,514.05708,802.40295,782.18372,399.37132,397.41185,625.36774,-25.02953,200.80208,-300.85108,-48.83999,102.24371,100.76591,46.69857,119.43098,5.90566,9.93433,94.53287,104.81093,-575.81507,30.55601,-212.05295,49.55925,-74.03472,-119.43218,-2.47838,24.0063,-55.00594
1987,34.27187,-57.51753,45.37957,-5.47865,-16.94326,57.76203,-48.0415,2.19789,3.57239,-0.06702,-14.0244,22.72068,27.89527,2617.97918,2469.07162,5149.53891,735.53346,2509.71534,1102.77545,594.23695,519.7447,445.46017,1006.40687,366.98967,24.86222,103.88918,-727.82164,-349.04756,353.41102,161.13568,19.59683,22.61103,-77.89199,73.57275,-103.81001,129.71155,225.85946,289.40701,-999.7024,18.48776,80.69017,-160.97231,-104.89077,-21.06406,-29.56423
1998,44.13677,-50.6542,-1.767,11.28521,-9.0181,-7.36344,0.39208,0.04355,2.01438,2.78301,5.81557,3.68733,35.1284,3419.15512,3042.39957,2011.66264,714.1377,1312.56522,595.16506,594.27751,480.60883,418.60069,333.32449,261.01457,243.468,1637.2084,-691.18329,101.4009,111.61058,97.01814,15.72194,-19.93044,30.29368,48.2649,-7.80942,247.73583,-411.23765,-703.04631,-252.43053,91.22779,-2.71384,-174.54721,-6.26075,-4.51395,-28.64385
1986,42.05829,17.47523,31.39079,0.7894,-3.16778,-5.52677,-1.7234,1.25604,12.63536,6.68536,-1.44928,-5.76118,17.83361,1314.09894,1266.01436,1156.66003,775.23453,685.3183,583.75627,422.46179,236.59537,272.45737,236.35042,326.18918,-26.59441,-157.38966,-303.78161,-33.33491,58.19502,41.18252,-24.58284,36.15066,-17.3994,-20.29045,-5.12925,44.87912,50.53091,-237.45587,-357.78104,50.6279,32.81285,110.92106,-90.87878,2.27967,-10.90817
1980,44.90478,-19.20215,14.91941,7.13094,-12.68783,-13.52386,-2.36854,3.87256,10.07478,1.82475,5.35973,12.60686,35.85652,1668.56411,1513.9182,1045.20136,580.69352,660.35332,384.21863,226.7244,380.15639,174.63721,177.74266,208.97441,128.0896,698.78079,-474.65765,0.34152,139.17631,12.8942,57.55221,-11.10743,54.6415,19.26522,14.38955,140.72039,-277.5266,-371.32595,59.24233,15.31423,51.59503,58.63927,-15.22561,-31.10153,-17.22148
